,Area Code,COGS,Profit GAP,Date,Inventory,Profit Margin,Market Size,Segment,Marketing,Entries,Product Line,Product Type,Product,Profit,Revenue,State,Target COGS,Target Profit Margin,Target Profit,Target Revenue,Total Expenses,Type
711,727,134,0.71,2013-12-01,690,1.86,Major Market,East,41,1,Beans,Coffee,Decaf Irish Cream,181,341,Florida,120,1.6,110,280,64,Decaf
712,386,83,0.16,2013-12-01,575,1.12,Major Market,East,27,1,Beans,Espresso,Decaf Espresso,86,208,Florida,80,1.1,70,190,54,Decaf
713,407,88,0.28,2013-12-01,817,1.33,Major Market,East,29,1,Beans,Coffee,Colombian,108,236,Florida,70,1.2,80,190,60,Regular
714,351,67,2.19,2013-12-01,-3534,4.43,Major Market,East,22,1,Beans,Coffee,Colombian,579,543,Massachusetts,60,3.9,360,450,53,Regular
715,315,279,1.52,2013-12-01,2642,4.2,Major Market,East,97,1,Beans,Coffee,Colombian,402,745,New York,250,3.7,250,620,149,Regular
716,305,105,0.01,2013-12-01,716,1.45,Major Market,East,95,1,Beans,Espresso,Caffe Mocha,31,266,Florida,100,1.4,30,240,124,Regular
717,845,135,-1.22,2013-12-01,3641,-0.69,Major Market,East,122,1,Beans,Espresso,Caffe Mocha,-332,70,New York,130,-0.7,-210,60,155,Regular
718,857,153,0.49,2013-12-01,1319,1.53,Major Market,East,42,1,Beans,Espresso,Regular Espresso,129,326,Massachusetts,150,1.4,80,290,66,Regular
719,518,250,1.43,2013-12-01,723,4.07,Major Market,East,70,1,Beans,Espresso,Regular Espresso,463,700,New York,240,4.0,320,640,95,Regular
720,631,294,2.49,2013-12-01,1727,4.53,Major Market,East,111,1,Leaves,Herbal Tea,Lemon,459,796,New York,220,3.2,210,540,144,Decaf
721,716,241,-1.3,2013-12-01,5121,-0.93,Major Market,East,74,1,Leaves,Herbal Tea,Mint,-280,158,New York,180,-0.8,-150,100,96,Decaf
722,718,86,0.42,2013-12-01,1003,1.24,Major Market,East,24,1,Leaves,Tea,Darjeeling,132,224,New York,90,1.2,90,210,35,Regular
723,518,123,0.47,2013-12-01,959,1.79,Major Market,East,34,1,Leaves,Tea,Earl Grey,197,322,New York,120,1.9,150,310,46,Regular
724,719,108,-0.34,2012-10-01,971,1.57,Major Market,Central,30,1,Beans,Coffee,Decaf Irish Cream,116,265,Colorado,100,1.6,150,260,41,Decaf
725,815,122,-0.45,2012-10-01,789,1.76,Major Market,Central,39,1,Beans,Coffee,Decaf Irish Cream,115,298,Illinois,110,1.9,160,300,61,Decaf
726,303,72,-0.74,2012-10-01,650,1.1,Major Market,Central,23,1,Beans,Espresso,Decaf Espresso,56,182,Colorado,100,1.6,130,260,54,Decaf
727,312,239,-1.51,2012-10-01,1755,2.39,Major Market,Central,66,1,Beans,Espresso,Decaf Espresso,149,478,Illinois,340,3.7,300,710,90,Decaf
728,614,54,-0.58,2012-10-01,404,0.66,Major Market,Central,20,1,Beans,Espresso,Decaf Espresso,12,120,Ohio,70,1.0,70,170,54,Decaf
729,970,123,-0.27,2012-10-01,915,1.79,Major Market,Central,34,1,Beans,Coffee,Amaretto,133,302,Colorado,120,1.8,160,300,46,Regular
730,815,154,-0.4,2012-10-01,1132,2.13,Major Market,Central,50,1,Beans,Coffee,Colombian,120,367,Illinois,150,2.2,160,370,93,Regular
731,303,76,-0.91,2012-10-01,580,1.11,Major Market,Central,21,1,Beans,Espresso,Caffe Mocha,79,187,Colorado,100,1.8,170,280,32,Regular
732,815,257,-1.96,2012-10-01,1662,3.41,Major Market,Central,84,1,Beans,Espresso,Caffe Mocha,224,598,Illinois,370,5.2,420,890,117,Regular
733,567,161,-0.98,2012-10-01,1267,1.61,Major Market,Central,45,1,Beans,Espresso,Caffe Mocha,92,322,Ohio,230,2.4,190,470,69,Regular
734,719,161,-0.18,2012-10-01,1267,1.61,Major Market,Central,45,1,Leaves,Herbal Tea,Chamomile,92,322,Colorado,120,1.4,110,260,69,Decaf
735,708,123,-0.07,2012-10-01,915,1.79,Major Market,Central,34,1,Leaves,Herbal Tea,Chamomile,133,302,Illinois,90,1.5,140,240,46,Decaf
736,815,108,-0.04,2012-10-01,971,1.57,Major Market,Central,30,1,Leaves,Herbal Tea,Mint,116,265,Illinois,80,1.3,120,210,41,Decaf
737,234,82,0.05,2012-10-01,788,1.23,Major Market,Central,27,1,Leaves,Tea,Darjeeling,65,205,Ohio,50,0.9,60,140,58,Regular
738,614,91,-0.04,2012-10-01,656,1.27,Major Market,Central,28,1,Leaves,Tea,Earl Grey,76,218,Ohio,50,1.0,80,150,51,Regular
739,720,90,-0.06,2012-10-01,572,1.15,Major Market,Central,29,1,Leaves,Tea,Green Tea,74,205,Colorado,50,0.9,80,140,41,Regular
740,641,10,-0.12,2012-10-01,598,0.13,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-2,23,Iowa,0,0.1,10,10,15,Decaf
741,715,86,-0.39,2012-10-01,547,1.16,Small Market,Central,28,1,Beans,Coffee,Decaf Irish Cream,61,202,Wisconsin,80,1.2,100,200,55,Decaf
742,816,79,-0.35,2012-10-01,593,0.98,Small Market,Central,30,1,Beans,Coffee,Colombian,35,177,Missouri,70,1.0,70,170,63,Regular
743,715,96,-0.42,2012-10-01,683,1.34,Small Market,Central,87,1,Beans,Coffee,Colombian,18,230,Wisconsin,90,1.4,60,230,116,Regular
744,314,40,-0.54,2012-10-01,881,0.59,Small Market,Central,11,1,Beans,Espresso,Caffe Mocha,36,99,Missouri,50,0.9,90,140,23,Regular
745,608,80,-0.72,2012-10-01,1055,0.94,Small Market,Central,24,1,Beans,Espresso,Caffe Mocha,48,174,Wisconsin,110,1.4,120,250,46,Regular
746,712,257,0.14,2012-10-01,1662,3.41,Small Market,Central,84,1,Leaves,Herbal Tea,Chamomile,224,598,Iowa,200,2.8,210,480,117,Decaf
747,641,122,-0.16,2012-10-01,789,1.76,Small Market,Central,39,1,Leaves,Herbal Tea,Lemon,114,298,Iowa,90,1.5,130,240,62,Decaf
748,573,86,-0.36,2012-10-01,1698,0.23,Small Market,Central,26,1,Leaves,Herbal Tea,Lemon,-26,109,Missouri,60,0.2,10,80,49,Decaf
749,563,239,0.39,2012-10-01,1755,2.39,Small Market,Central,66,1,Leaves,Tea,Darjeeling,149,478,Iowa,170,1.7,110,340,90,Regular
750,563,255,0.53,2012-10-01,1756,3.12,Small Market,Central,96,1,Leaves,Tea,Earl Grey,183,567,Iowa,170,2.3,130,400,129,Regular
751,417,25,-0.11,2012-10-01,209,0.31,Small Market,Central,9,1,Leaves,Tea,Earl Grey,-11,56,Missouri,10,0.2,0,30,42,Regular
752,970,81,0.04,2012-11-01,984,1.17,Major Market,Central,22,1,Beans,Coffee,Decaf Irish Cream,84,198,Colorado,80,1.1,80,190,33,Decaf
753,815,113,-0.04,2012-11-01,803,1.65,Major Market,Central,36,1,Beans,Coffee,Decaf Irish Cream,106,278,Illinois,110,1.6,110,270,59,Decaf
754,303,75,-0.42,2012-11-01,659,1.14,Major Market,Central,24,1,Beans,Espresso,Decaf Espresso,58,189,Colorado,90,1.5,100,240,56,Decaf
755,847,211,-0.71,2012-11-01,1778,2.12,Major Market,Central,59,1,Beans,Espresso,Decaf Espresso,129,423,Illinois,270,2.7,200,540,83,Decaf
756,970,118,-0.02,2012-11-01,930,1.72,Major Market,Central,33,1,Beans,Coffee,Amaretto,128,290,Colorado,110,1.7,130,280,44,Regular
757,815,173,-0.01,2012-11-01,1150,2.39,Major Market,Central,57,1,Beans,Coffee,Colombian,139,412,Illinois,170,2.3,140,400,100,Regular
758,303,50,-0.22,2012-11-01,589,0.73,Major Market,Central,14,1,Beans,Espresso,Caffe Mocha,48,123,Colorado,60,0.9,70,150,25,Regular
759,224,228,-0.94,2012-11-01,1691,3.04,Major Market,Central,75,1,Beans,Espresso,Caffe Mocha,196,532,Illinois,290,3.9,290,680,108,Regular
760,440,181,-0.63,2012-11-01,1283,1.82,Major Market,Central,50,1,Beans,Espresso,Caffe Mocha,107,363,Ohio,230,2.3,170,460,75,Regular
761,970,181,0.07,2012-11-01,1283,1.82,Major Market,Central,50,1,Leaves,Herbal Tea,Chamomile,107,363,Colorado,170,1.6,100,330,75,Decaf
762,312,118,0.17,2012-11-01,930,1.72,Major Market,Central,33,1,Leaves,Herbal Tea,Chamomile,127,290,Illinois,110,1.5,110,260,45,Decaf
763,630,81,0.04,2012-11-01,984,1.17,Major Market,Central,22,1,Leaves,Herbal Tea,Mint,84,198,Illinois,70,1.1,80,180,33,Decaf
764,330,78,0.02,2012-11-01,798,1.19,Major Market,Central,25,1,Leaves,Tea,Darjeeling,62,197,Ohio,60,1.0,60,160,57,Regular
765,630,75,0.09,2012-11-01,659,1.14,Major Market,Central,24,1,Leaves,Tea,Earl Grey,59,189,Illinois,60,0.9,50,150,55,Regular
766,419,102,0.19,2012-11-01,666,1.43,Major Market,Central,31,1,Leaves,Tea,Earl Grey,89,245,Ohio,80,1.2,70,200,54,Regular
767,719,88,0.1,2012-11-01,561,1.12,Major Market,Central,29,1,Leaves,Tea,Green Tea,70,200,Colorado,70,0.9,60,160,42,Regular
768,641,10,-0.13,2012-11-01,596,0.13,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-3,23,Iowa,0,0.2,10,20,16,Decaf
769,262,77,-0.09,2012-11-01,557,1.03,Small Market,Central,25,1,Beans,Coffee,Decaf Irish Cream,51,180,Wisconsin,70,1.0,60,170,52,Decaf
770,563,15,-0.02,2012-11-01,848,0.24,Small Market,Central,4,1,Beans,Coffee,Amaretto,8,39,Iowa,10,0.2,10,30,16,Regular
771,573,82,-0.02,2012-11-01,601,1.02,Small Market,Central,31,1,Beans,Coffee,Colombian,38,184,Missouri,80,1.0,40,180,64,Regular
772,262,94,-0.14,2012-11-01,694,1.3,Small Market,Central,85,1,Beans,Coffee,Colombian,16,224,Wisconsin,90,1.3,30,220,114,Regular
773,314,54,-0.29,2012-11-01,885,0.78,Small Market,Central,15,1,Beans,Espresso,Caffe Mocha,51,132,Missouri,60,1.0,80,160,27,Regular
774,920,75,-0.25,2012-11-01,1063,0.89,Small Market,Central,23,1,Beans,Espresso,Caffe Mocha,45,164,Wisconsin,90,1.1,70,200,44,Regular
775,712,228,0.16,2012-11-01,1691,3.04,Small Market,Central,75,1,Leaves,Herbal Tea,Chamomile,196,532,Iowa,210,2.8,180,490,108,Decaf
776,712,113,0.07,2012-11-01,803,1.65,Small Market,Central,36,1,Leaves,Herbal Tea,Lemon,107,278,Iowa,100,1.5,100,250,58,Decaf
777,712,211,0.19,2012-11-01,1778,2.12,Small Market,Central,59,1,Leaves,Tea,Darjeeling,129,423,Iowa,170,1.8,110,350,83,Regular
778,319,245,0.43,2012-11-01,1784,3.0,Small Market,Central,93,1,Leaves,Tea,Earl Grey,173,545,Iowa,200,2.5,130,450,127,Regular
779,720,86,-0.02,2012-12-01,1003,1.24,Major Market,Central,24,1,Beans,Coffee,Decaf Irish Cream,88,210,Colorado,80,1.2,90,200,36,Decaf
780,630,127,-0.08,2012-12-01,830,1.85,Major Market,Central,40,1,Beans,Coffee,Decaf Irish Cream,122,312,Illinois,120,1.8,130,300,63,Decaf
781,970,67,-0.33,2012-12-01,677,1.01,Major Market,Central,22,1,Beans,Espresso,Decaf Espresso,47,168,Colorado,80,1.3,80,210,54,Decaf
782,630,250,-0.83,2012-12-01,1820,2.51,Major Market,Central,70,1,Beans,Espresso,Decaf Espresso,157,501,Illinois,320,3.2,240,640,94,Decaf
783,719,123,0.04,2012-12-01,959,1.79,Major Market,Central,34,1,Beans,Coffee,Amaretto,134,302,Colorado,120,1.7,130,290,45,Regular
784,847,224,0.04,2012-12-01,1191,3.1,Major Market,Central,73,1,Beans,Coffee,Colombian,194,534,Illinois,220,3.0,190,520,116,Regular
785,970,54,-0.37,2012-12-01,601,0.79,Major Market,Central,15,1,Beans,Espresso,Caffe Mocha,53,133,Colorado,60,1.1,90,170,26,Regular
786,815,247,-1.04,2012-12-01,1744,3.29,Major Market,Central,81,1,Beans,Espresso,Caffe Mocha,216,576,Illinois,310,4.2,320,730,113,Regular
787,740,153,-0.53,2012-12-01,1319,1.53,Major Market,Central,42,1,Beans,Espresso,Caffe Mocha,87,306,Ohio,190,2.0,140,390,66,Regular
788,303,153,0.07,2012-12-01,1319,1.53,Major Market,Central,42,1,Leaves,Herbal Tea,Chamomile,87,306,Colorado,140,1.4,80,280,66,Decaf
789,309,123,0.03,2012-12-01,959,1.79,Major Market,Central,34,1,Leaves,Herbal Tea,Chamomile,133,302,Illinois,110,1.7,130,280,46,Decaf
790,630,86,0.08,2012-12-01,1003,1.24,Major Market,Central,24,1,Leaves,Herbal Tea,Mint,88,210,Illinois,80,1.1,80,190,36,Decaf
791,513,88,0.02,2012-12-01,817,1.33,Major Market,Central,29,1,Leaves,Tea,Darjeeling,72,221,Ohio,70,1.1,70,180,61,Regular
792,740,134,0.31,2012-12-01,690,1.86,Major Market,Central,41,1,Leaves,Tea,Earl Grey,121,320,Ohio,110,1.5,90,260,65,Regular
793,719,81,0.06,2012-12-01,551,1.04,Major Market,Central,26,1,Leaves,Tea,Green Tea,66,185,Colorado,60,0.9,60,150,38,Regular
794,319,10,-0.11,2012-12-01,594,0.14,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-1,24,Iowa,0,0.2,10,20,15,Decaf
795,715,83,-0.13,2012-12-01,575,1.12,Small Market,Central,27,1,Beans,Coffee,Decaf Irish Cream,57,195,Wisconsin,80,1.1,70,190,55,Decaf
796,573,68,-0.14,2012-12-01,619,0.85,Small Market,Central,25,1,Beans,Coffee,Colombian,26,153,Missouri,60,0.9,40,150,59,Regular
797,715,105,-0.1,2012-12-01,716,1.45,Small Market,Central,95,1,Beans,Coffee,Colombian,20,250,Wisconsin,100,1.4,30,240,125,Regular
798,314,50,-0.22,2012-12-01,898,0.73,Small Market,Central,14,1,Beans,Espresso,Caffe Mocha,48,123,Missouri,60,0.9,70,150,25,Regular
799,715,80,-0.3,2012-12-01,1079,0.96,Small Market,Central,24,1,Beans,Espresso,Caffe Mocha,50,176,Wisconsin,100,1.2,80,220,46,Regular
800,641,247,0.16,2012-12-01,1744,3.29,Small Market,Central,81,1,Leaves,Herbal Tea,Chamomile,216,576,Iowa,230,3.0,200,530,113,Decaf
801,319,127,0.03,2012-12-01,830,1.85,Small Market,Central,40,1,Leaves,Herbal Tea,Lemon,123,312,Iowa,120,1.7,120,290,62,Decaf
802,641,250,0.36,2012-12-01,1820,2.51,Small Market,Central,70,1,Leaves,Tea,Darjeeling,156,501,Iowa,210,2.0,120,410,95,Regular
803,641,294,0.46,2012-12-01,1838,3.6,Small Market,Central,111,1,Leaves,Tea,Earl Grey,216,654,Iowa,240,3.0,170,540,144,Regular
804,573,20,-0.06,2012-12-01,218,0.25,Small Market,Central,7,1,Leaves,Tea,Earl Grey,-16,45,Missouri,10,0.2,-10,30,41,Regular
805,719,108,0.22,2013-10-01,971,1.57,Major Market,Central,30,1,Beans,Coffee,Decaf Irish Cream,172,282,Colorado,100,1.6,150,260,41,Decaf
806,815,122,0.11,2013-10-01,789,1.76,Major Market,Central,39,1,Beans,Coffee,Decaf Irish Cream,171,318,Illinois,110,1.9,160,300,61,Decaf
807,970,72,-0.47,2013-10-01,650,1.1,Major Market,Central,23,1,Beans,Espresso,Decaf Espresso,83,194,Colorado,100,1.6,130,260,54,Decaf
808,773,239,-0.79,2013-10-01,1755,2.39,Major Market,Central,66,1,Beans,Espresso,Decaf Espresso,221,509,Illinois,340,3.7,300,710,90,Decaf
809,419,54,-0.52,2013-10-01,404,0.66,Major Market,Central,20,1,Beans,Espresso,Decaf Espresso,18,128,Ohio,70,1.0,70,170,54,Decaf
810,719,123,0.37,2013-10-01,915,1.79,Major Market,Central,34,1,Beans,Coffee,Amaretto,197,322,Colorado,120,1.8,160,300,46,Regular
811,815,154,0.18,2013-10-01,1132,2.13,Major Market,Central,50,1,Beans,Coffee,Colombian,178,391,Illinois,150,2.2,160,370,93,Regular
812,970,76,-0.53,2013-10-01,580,1.11,Major Market,Central,21,1,Beans,Espresso,Caffe Mocha,117,199,Colorado,100,1.8,170,280,32,Regular
813,312,257,-0.88,2013-10-01,1662,3.41,Major Market,Central,84,1,Beans,Espresso,Caffe Mocha,332,637,Illinois,370,5.2,420,890,117,Regular
814,513,161,-0.53,2013-10-01,1267,1.61,Major Market,Central,45,1,Beans,Espresso,Caffe Mocha,137,343,Ohio,230,2.4,190,470,69,Regular
815,720,161,0.27,2013-10-01,1267,1.61,Major Market,Central,45,1,Leaves,Herbal Tea,Chamomile,137,343,Colorado,120,1.4,110,260,69,Decaf
816,708,123,0.57,2013-10-01,915,1.79,Major Market,Central,34,1,Leaves,Herbal Tea,Chamomile,197,322,Illinois,90,1.5,140,240,46,Decaf
817,815,108,0.52,2013-10-01,971,1.57,Major Market,Central,30,1,Leaves,Herbal Tea,Mint,172,282,Illinois,80,1.3,120,210,41,Decaf
818,419,82,0.36,2013-10-01,788,1.23,Major Market,Central,27,1,Leaves,Tea,Darjeeling,96,218,Ohio,50,0.9,60,140,58,Regular
819,419,91,0.33,2013-10-01,656,1.27,Major Market,Central,28,1,Leaves,Tea,Earl Grey,113,232,Ohio,50,1.0,80,150,51,Regular
820,970,90,0.3,2013-10-01,572,1.15,Major Market,Central,29,1,Leaves,Tea,Green Tea,110,218,Colorado,50,0.9,80,140,41,Regular
821,641,10,-0.13,2013-10-01,598,0.13,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-3,25,Iowa,0,0.1,10,10,15,Decaf
822,920,86,-0.09,2013-10-01,547,1.16,Small Market,Central,28,1,Beans,Coffee,Decaf Irish Cream,91,215,Wisconsin,80,1.2,100,200,55,Decaf
823,573,79,-0.18,2013-10-01,593,0.98,Small Market,Central,30,1,Beans,Coffee,Colombian,52,189,Missouri,70,1.0,70,170,63,Regular
824,414,96,-0.33,2013-10-01,683,1.34,Small Market,Central,87,1,Beans,Coffee,Colombian,27,245,Wisconsin,90,1.4,60,230,116,Regular
825,573,40,-0.37,2013-10-01,881,0.59,Small Market,Central,11,1,Beans,Espresso,Caffe Mocha,53,106,Missouri,50,0.9,90,140,23,Regular
826,262,80,-0.49,2013-10-01,1055,0.94,Small Market,Central,24,1,Beans,Espresso,Caffe Mocha,71,185,Wisconsin,110,1.4,120,250,46,Regular
827,319,257,1.22,2013-10-01,1662,3.41,Small Market,Central,84,1,Leaves,Herbal Tea,Chamomile,332,637,Iowa,200,2.8,210,480,117,Decaf
828,515,122,0.39,2013-10-01,789,1.76,Small Market,Central,39,1,Leaves,Herbal Tea,Lemon,169,318,Iowa,90,1.5,130,240,62,Decaf
829,417,86,-0.49,2013-10-01,1698,0.23,Small Market,Central,26,1,Leaves,Herbal Tea,Lemon,-39,116,Missouri,60,0.2,10,80,49,Decaf
830,515,239,1.11,2013-10-01,1755,2.39,Small Market,Central,66,1,Leaves,Tea,Darjeeling,221,509,Iowa,170,1.7,110,340,90,Regular
831,515,255,1.42,2013-10-01,1756,3.12,Small Market,Central,96,1,Leaves,Tea,Earl Grey,272,604,Iowa,170,2.3,130,400,129,Regular
832,573,25,-0.16,2013-10-01,209,0.31,Small Market,Central,9,1,Leaves,Tea,Earl Grey,-16,60,Missouri,10,0.2,0,30,42,Regular
833,720,81,0.45,2013-11-01,984,1.17,Major Market,Central,22,1,Beans,Coffee,Decaf Irish Cream,125,211,Colorado,80,1.1,80,190,33,Decaf
834,847,113,0.47,2013-11-01,803,1.65,Major Market,Central,36,1,Beans,Coffee,Decaf Irish Cream,157,296,Illinois,110,1.6,110,270,59,Decaf
835,970,75,-0.14,2013-11-01,659,1.14,Major Market,Central,24,1,Beans,Espresso,Decaf Espresso,86,201,Colorado,90,1.5,100,240,56,Decaf
836,847,211,-0.09,2013-11-01,1778,2.12,Major Market,Central,59,1,Beans,Espresso,Decaf Espresso,191,451,Illinois,270,2.7,200,540,83,Decaf
837,719,118,0.6,2013-11-01,930,1.72,Major Market,Central,33,1,Beans,Coffee,Amaretto,190,309,Colorado,110,1.7,130,280,44,Regular
838,815,173,0.66,2013-11-01,1150,2.39,Major Market,Central,57,1,Beans,Coffee,Colombian,206,439,Illinois,170,2.3,140,400,100,Regular
839,303,50,0.01,2013-11-01,589,0.73,Major Market,Central,14,1,Beans,Espresso,Caffe Mocha,71,131,Colorado,60,0.9,70,150,25,Regular
840,630,228,0.01,2013-11-01,1691,3.04,Major Market,Central,75,1,Beans,Espresso,Caffe Mocha,291,567,Illinois,290,3.9,290,680,108,Regular
841,234,181,-0.11,2013-11-01,1283,1.82,Major Market,Central,50,1,Beans,Espresso,Caffe Mocha,159,387,Ohio,230,2.3,170,460,75,Regular
842,970,181,0.59,2013-11-01,1283,1.82,Major Market,Central,50,1,Leaves,Herbal Tea,Chamomile,159,387,Colorado,170,1.6,100,330,75,Decaf
843,708,118,0.78,2013-11-01,930,1.72,Major Market,Central,33,1,Leaves,Herbal Tea,Chamomile,188,309,Illinois,110,1.5,110,260,45,Decaf
844,708,81,0.45,2013-11-01,984,1.17,Major Market,Central,22,1,Leaves,Herbal Tea,Mint,125,211,Illinois,70,1.1,80,180,33,Decaf
845,614,78,0.32,2013-11-01,798,1.19,Major Market,Central,25,1,Leaves,Tea,Darjeeling,92,210,Ohio,60,1.0,60,160,57,Regular
846,309,75,0.38,2013-11-01,659,1.14,Major Market,Central,24,1,Leaves,Tea,Earl Grey,88,201,Illinois,60,0.9,50,150,55,Regular
847,740,102,0.62,2013-11-01,666,1.43,Major Market,Central,31,1,Leaves,Tea,Earl Grey,132,261,Ohio,80,1.2,70,200,54,Regular
848,970,88,0.44,2013-11-01,561,1.12,Major Market,Central,29,1,Leaves,Tea,Green Tea,104,213,Colorado,70,0.9,60,160,42,Regular
849,319,10,-0.14,2013-11-01,596,0.13,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-4,25,Iowa,0,0.2,10,20,16,Decaf
850,920,77,0.16,2013-11-01,557,1.03,Small Market,Central,25,1,Beans,Coffee,Decaf Irish Cream,76,192,Wisconsin,70,1.0,60,170,52,Decaf
851,712,15,0.02,2013-11-01,848,0.24,Small Market,Central,4,1,Beans,Coffee,Amaretto,12,42,Iowa,10,0.2,10,30,16,Regular
852,573,82,0.16,2013-11-01,601,1.02,Small Market,Central,31,1,Beans,Coffee,Colombian,56,196,Missouri,80,1.0,40,180,64,Regular
853,608,94,-0.06,2013-11-01,694,1.3,Small Market,Central,85,1,Beans,Coffee,Colombian,24,239,Wisconsin,90,1.3,30,220,114,Regular
854,573,54,-0.04,2013-11-01,885,0.78,Small Market,Central,15,1,Beans,Espresso,Caffe Mocha,76,141,Missouri,60,1.0,80,160,27,Regular
855,715,75,-0.03,2013-11-01,1063,0.89,Small Market,Central,23,1,Beans,Espresso,Caffe Mocha,67,175,Wisconsin,90,1.1,70,200,44,Regular
856,641,228,1.11,2013-11-01,1691,3.04,Small Market,Central,75,1,Leaves,Herbal Tea,Chamomile,291,567,Iowa,210,2.8,180,490,108,Decaf
857,641,113,0.59,2013-11-01,803,1.65,Small Market,Central,36,1,Leaves,Herbal Tea,Lemon,159,296,Iowa,100,1.5,100,250,58,Decaf
858,563,211,0.81,2013-11-01,1778,2.12,Small Market,Central,59,1,Leaves,Tea,Darjeeling,191,451,Iowa,170,1.8,110,350,83,Regular
859,641,245,1.27,2013-11-01,1784,3.0,Small Market,Central,93,1,Leaves,Tea,Earl Grey,257,581,Iowa,200,2.5,130,450,127,Regular
860,720,86,0.41,2013-12-01,1003,1.24,Major Market,Central,24,1,Beans,Coffee,Decaf Irish Cream,131,224,Colorado,80,1.2,90,200,36,Decaf
861,312,127,0.51,2013-12-01,830,1.85,Major Market,Central,40,1,Beans,Coffee,Decaf Irish Cream,181,332,Illinois,120,1.8,130,300,63,Decaf
862,720,67,-0.1,2013-12-01,677,1.01,Major Market,Central,22,1,Beans,Espresso,Decaf Espresso,70,179,Colorado,80,1.3,80,210,54,Decaf
863,773,250,-0.07,2013-12-01,1820,2.51,Major Market,Central,70,1,Beans,Espresso,Decaf Espresso,233,534,Illinois,320,3.2,240,640,94,Decaf
864,303,123,0.69,2013-12-01,959,1.79,Major Market,Central,34,1,Beans,Coffee,Amaretto,199,322,Colorado,120,1.7,130,290,45,Regular
865,312,224,0.98,2013-12-01,1191,3.1,Major Market,Central,73,1,Beans,Coffee,Colombian,288,569,Illinois,220,3.0,190,520,116,Regular
866,970,54,-0.11,2013-12-01,601,0.79,Major Market,Central,15,1,Beans,Espresso,Caffe Mocha,79,142,Colorado,60,1.1,90,170,26,Regular
867,708,247,0.01,2013-12-01,1744,3.29,Major Market,Central,81,1,Beans,Espresso,Caffe Mocha,321,614,Illinois,310,4.2,320,730,113,Regular
868,937,153,-0.11,2013-12-01,1319,1.53,Major Market,Central,42,1,Beans,Espresso,Caffe Mocha,129,326,Ohio,190,2.0,140,390,66,Regular
869,970,153,0.49,2013-12-01,1319,1.53,Major Market,Central,42,1,Leaves,Herbal Tea,Chamomile,129,326,Colorado,140,1.4,80,280,66,Decaf
870,618,123,0.67,2013-12-01,959,1.79,Major Market,Central,34,1,Leaves,Herbal Tea,Chamomile,197,322,Illinois,110,1.7,130,280,46,Decaf
871,312,86,0.51,2013-12-01,1003,1.24,Major Market,Central,24,1,Leaves,Herbal Tea,Mint,131,224,Illinois,80,1.1,80,190,36,Decaf
872,513,88,0.37,2013-12-01,817,1.33,Major Market,Central,29,1,Leaves,Tea,Darjeeling,107,236,Ohio,70,1.1,70,180,61,Regular
873,513,134,0.9,2013-12-01,690,1.86,Major Market,Central,41,1,Leaves,Tea,Earl Grey,180,341,Ohio,110,1.5,90,260,65,Regular
874,719,81,0.38,2013-12-01,551,1.04,Major Market,Central,26,1,Leaves,Tea,Green Tea,98,197,Colorado,60,0.9,60,150,38,Regular
875,712,10,-0.11,2013-12-01,594,0.14,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-1,26,Iowa,0,0.2,10,20,15,Decaf
876,414,83,0.15,2013-12-01,575,1.12,Small Market,Central,27,1,Beans,Coffee,Decaf Irish Cream,85,208,Wisconsin,80,1.1,70,190,55,Decaf
877,573,68,-0.01,2013-12-01,619,0.85,Small Market,Central,25,1,Beans,Coffee,Colombian,39,163,Missouri,60,0.9,40,150,59,Regular
878,262,105,0.0,2013-12-01,716,1.45,Small Market,Central,95,1,Beans,Coffee,Colombian,30,266,Wisconsin,100,1.4,30,240,125,Regular
879,573,50,0.01,2013-12-01,898,0.73,Small Market,Central,14,1,Beans,Espresso,Caffe Mocha,71,131,Missouri,60,0.9,70,150,25,Regular
880,262,80,-0.06,2013-12-01,1079,0.96,Small Market,Central,24,1,Beans,Espresso,Caffe Mocha,74,188,Wisconsin,100,1.2,80,220,46,Regular
881,515,247,1.21,2013-12-01,1744,3.29,Small Market,Central,81,1,Leaves,Herbal Tea,Chamomile,321,614,Iowa,230,3.0,200,530,113,Decaf
882,515,127,0.63,2013-12-01,830,1.85,Small Market,Central,40,1,Leaves,Herbal Tea,Lemon,183,332,Iowa,120,1.7,120,290,62,Decaf
883,641,250,1.12,2013-12-01,1820,2.51,Small Market,Central,70,1,Leaves,Tea,Darjeeling,232,534,Iowa,210,2.0,120,410,95,Regular
884,563,294,1.51,2013-12-01,1838,3.6,Small Market,Central,111,1,Leaves,Tea,Earl Grey,321,697,Iowa,240,3.0,170,540,144,Regular
885,816,20,-0.14,2013-12-01,218,0.25,Small Market,Central,7,1,Leaves,Tea,Earl Grey,-24,48,Missouri,10,0.2,-10,30,41,Regular
886,951,154,-0.17,2012-10-01,3654,-0.24,Major Market,West,50,1,Beans,Coffee,Decaf Irish Cream,-117,130,California,220,-0.3,-100,190,93,Decaf
